anno,comune_catasto,zona,fascia,tipo_immobile,operazione,stato_conservazione,prezzo_min,prezzo_max,prezzo_medio
2018,D218,E3,E,negozi,affitto,normale,3.9,4.6,4.2
2018,D218,E3,E,uffici,acquisto,normale,700.0,800.0,750.0
2018,D218,E3,E,uffici,affitto,normale,3.0,3.6,3.3
2018,D218,E3,E,capannoni_tipici,acquisto,normale,350.0,450.0,400.0
2018,D218,E3,E,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2018,D218,E3,E,magazzini,acquisto,normale,300.0,340.0,320.0
2018,D218,E3,E,magazzini,affitto,normale,1.4,1.6,1.5
2018,D218,E3,E,laboratori,acquisto,normale,300.0,400.0,350.0
2018,D218,E3,E,laboratori,affitto,normale,1.6,1.8,1.7
2018,D218,E3,E,abitazioni_civili,acquisto,normale,550.0,650.0,600.0
2018,D218,E3,E,abitazioni_civili,affitto,normale,1.8,2.2,2.0
2018,D218,E3,E,abitazioni_di_tipo_economico,acquisto,normale,500.0,600.0,550.0
2018,D218,E3,E,abitazioni_di_tipo_economico,affitto,normale,1.7,2.0,1.9
2018,D218,E5,E,ville_e_villini,acquisto,normale,700.0,900.0,800.0
2018,D218,E5,E,ville_e_villini,affitto,normale,2.5,3.7,3.1
2018,D218,E5,E,negozi,acquisto,normale,800.0,900.0,850.0
2018,D218,E5,E,negozi,affitto,normale,4.2,5.0,4.6
2018,D218,E5,E,uffici,acquisto,normale,750.0,850.0,800.0
2018,D218,E5,E,uffici,affitto,normale,3.2,4.0,3.6
2018,D218,E5,E,capannoni_tipici,acquisto,normale,400.0,500.0,450.0
2018,D218,E5,E,capannoni_tipici,affitto,normale,2.2,2.5,2.4
2018,D218,E5,E,magazzini,acquisto,normale,350.0,400.0,375.0
2018,D218,E5,E,magazzini,affitto,normale,1.6,1.8,1.7
2018,D218,E5,E,laboratori,acquisto,normale,350.0,450.0,400.0
2018,D218,E5,E,laboratori,affitto,normale,1.8,2.0,1.9
2018,D218,E5,E,abitazioni_civili,acquisto,normale,600.0,700.0,650.0
2018,D218,E5,E,abitazioni_civili,affitto,normale,2.0,2.5,2.2
2018,D218,E5,E,abitazioni_di_tipo_economico,acquisto,normale,550.0,650.0,600.0
2018,D218,E5,E,abitazioni_di_tipo_economico,affitto,normale,1.8,2.0,1.9
2018,D218,R1,R,capannoni_tipici,acquisto,normale,300.0,350.0,325.0
2018,D218,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2018,D218,R1,R,laboratori,acquisto,normale,250.0,320.0,285.0
2018,D218,R1,R,laboratori,affitto,normale,0.0,0.0,
2018,D218,R1,R,abitazioni_civili,acquisto,normale,480.0,580.0,530.0
2018,D218,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2018,D218,R1,R,abitazioni_di_tipo_economico,acquisto,normale,420.0,530.0,475.0
2018,D218,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2020,D218,B2,B,ville_e_villini,acquisto,normale,570.0,700.0,635.0
2020,D218,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2020,D218,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2020,D218,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2020,D218,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2020,D218,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2020,D218,B2,B,capannoni_tipici,acquisto,normale,350.0,400.0,375.0
2020,D218,B2,B,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2020,D218,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2020,D218,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2020,D218,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2020,D218,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2020,D218,B2,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2020,D218,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2020,D218,B2,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2020,D218,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2020,D218,E3,E,negozi,acquisto,normale,720.0,850.0,785.0
2020,D218,E3,E,negozi,affitto,normale,3.9,4.6,4.2
2020,D218,E3,E,uffici,acquisto,normale,700.0,800.0,750.0
2020,D218,E3,E,uffici,affitto,normale,3.0,3.6,3.3
2020,D218,E3,E,capannoni_tipici,acquisto,normale,350.0,450.0,400.0
2020,D218,E3,E,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2020,D218,E3,E,magazzini,acquisto,normale,300.0,340.0,320.0
2020,D218,E3,E,magazzini,affitto,normale,1.4,1.6,1.5
2020,D218,E3,E,laboratori,acquisto,normale,300.0,400.0,350.0
2020,D218,E3,E,laboratori,affitto,normale,1.6,1.8,1.7
2020,D218,E3,E,abitazioni_civili,acquisto,normale,550.0,650.0,600.0
2020,D218,E3,E,abitazioni_civili,affitto,normale,1.8,2.2,2.0
2020,D218,E3,E,abitazioni_di_tipo_economico,acquisto,normale,500.0,600.0,550.0
2020,D218,E3,E,abitazioni_di_tipo_economico,affitto,normale,1.7,2.0,1.9
2020,D218,E5,E,ville_e_villini,acquisto,normale,700.0,900.0,800.0
2020,D218,E5,E,ville_e_villini,affitto,normale,2.5,3.7,3.1
2020,D218,E5,E,negozi,acquisto,normale,800.0,900.0,850.0
2020,D218,E5,E,negozi,affitto,normale,4.2,5.0,4.6
2020,D218,E5,E,uffici,acquisto,normale,750.0,850.0,800.0
2020,D218,E5,E,uffici,affitto,normale,3.2,4.0,3.6
2020,D218,E5,E,capannoni_tipici,acquisto,normale,400.0,500.0,450.0
2020,D218,E5,E,capannoni_tipici,affitto,normale,2.2,2.5,2.4
2020,D218,E5,E,magazzini,acquisto,normale,350.0,400.0,375.0
2020,D218,E5,E,magazzini,affitto,normale,1.6,1.8,1.7
2020,D218,E5,E,laboratori,acquisto,normale,350.0,450.0,400.0
2020,D218,E5,E,laboratori,affitto,normale,1.8,2.0,1.9
2020,D218,E5,E,abitazioni_civili,acquisto,normale,600.0,700.0,650.0
2020,D218,E5,E,abitazioni_civili,affitto,normale,2.0,2.5,2.2
2020,D218,E5,E,abitazioni_di_tipo_economico,acquisto,normale,550.0,650.0,600.0
2020,D218,E5,E,abitazioni_di_tipo_economico,affitto,normale,1.8,2.0,1.9
2020,D218,R1,R,capannoni_tipici,acquisto,normale,300.0,350.0,325.0
2020,D218,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2020,D218,R1,R,laboratori,acquisto,normale,250.0,320.0,285.0
2020,D218,R1,R,laboratori,affitto,normale,0.0,0.0,
2020,D218,R1,R,abitazioni_civili,acquisto,normale,480.0,580.0,530.0
2020,D218,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2020,D218,R1,R,abitazioni_di_tipo_economico,acquisto,normale,420.0,530.0,475.0
2020,D218,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2022,D218,B2,B,ville_e_villini,acquisto,normale,580.0,720.0,650.0
2022,D218,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2022,D218,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2022,D218,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2022,D218,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2022,D218,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2022,D218,B2,B,capannoni_tipici,acquisto,normale,350.0,400.0,375.0
2022,D218,B2,B,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2022,D218,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2022,D218,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2022,D218,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2022,D218,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2022,D218,B2,B,abitazioni_civili,acquisto,normale,510.0,620.0,565.0
2022,D218,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2022,D218,B2,B,abitazioni_di_tipo_economico,acquisto,normale,460.0,560.0,510.0
2022,D218,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2022,D218,E3,E,negozi,acquisto,normale,720.0,850.0,785.0
2022,D218,E3,E,negozi,affitto,normale,3.9,4.6,4.2
2022,D218,E3,E,uffici,acquisto,normale,700.0,800.0,750.0
2022,D218,E3,E,uffici,affitto,normale,3.0,3.6,3.3
2022,D218,E3,E,capannoni_tipici,acquisto,normale,350.0,450.0,400.0
2022,D218,E3,E,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2022,D218,E3,E,magazzini,acquisto,normale,300.0,340.0,320.0
2022,D218,E3,E,magazzini,affitto,normale,1.4,1.6,1.5
2022,D218,E3,E,laboratori,acquisto,normale,300.0,400.0,350.0
2022,D218,E3,E,laboratori,affitto,normale,1.6,1.8,1.7
2022,D218,E3,E,abitazioni_civili,acquisto,normale,560.0,670.0,615.0
2022,D218,E3,E,abitazioni_civili,affitto,normale,1.8,2.2,2.0
2022,D218,E3,E,abitazioni_di_tipo_economico,acquisto,normale,510.0,620.0,565.0
2022,D218,E3,E,abitazioni_di_tipo_economico,affitto,normale,1.7,2.0,1.9
2022,D218,E5,E,ville_e_villini,acquisto,normale,720.0,920.0,820.0
2022,D218,E5,E,ville_e_villini,affitto,normale,2.5,3.7,3.1
2022,D218,E5,E,negozi,acquisto,normale,800.0,900.0,850.0
2022,D218,E5,E,negozi,affitto,normale,4.2,5.0,4.6
2022,D218,E5,E,uffici,acquisto,normale,750.0,850.0,800.0
2022,D218,E5,E,uffici,affitto,normale,3.2,4.0,3.6
2022,D218,E5,E,capannoni_tipici,acquisto,normale,400.0,500.0,450.0
2022,D218,E5,E,capannoni_tipici,affitto,normale,2.2,2.5,2.4
2022,D218,E5,E,magazzini,acquisto,normale,350.0,400.0,375.0
2022,D218,E5,E,magazzini,affitto,normale,1.6,1.8,1.7
2022,D218,E5,E,laboratori,acquisto,normale,350.0,450.0,400.0
2022,D218,E5,E,laboratori,affitto,normale,1.8,2.0,1.9
2022,D218,E5,E,abitazioni_civili,acquisto,normale,620.0,720.0,670.0
2022,D218,E5,E,abitazioni_civili,affitto,normale,2.0,2.5,2.2
2022,D218,E5,E,abitazioni_di_tipo_economico,acquisto,normale,560.0,670.0,615.0
2022,D218,E5,E,abitazioni_di_tipo_economico,affitto,normale,1.8,2.0,1.9
2022,D218,R1,R,capannoni_tipici,acquisto,normale,300.0,350.0,325.0
2022,D218,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2022,D218,R1,R,laboratori,acquisto,normale,250.0,320.0,285.0
2022,D218,R1,R,laboratori,affitto,normale,0.0,0.0,
2022,D218,R1,R,abitazioni_civili,acquisto,normale,490.0,590.0,540.0
2022,D218,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2022,D218,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,540.0,485.0
2022,D218,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2024,D218,B2,B,ville_e_villini,acquisto,normale,585.0,725.0,655.0
2024,D218,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2024,D218,B2,B,negozi,acquisto,normale,655.0,785.0,720.0
2024,D218,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2024,D218,B2,B,uffici,acquisto,normale,605.0,725.0,665.0
2024,D218,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2024,D218,B2,B,capannoni_tipici,acquisto,normale,350.0,400.0,375.0
2024,D218,B2,B,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2024,D218,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2024,D218,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2024,D218,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2024,D218,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2024,D218,B2,B,abitazioni_civili,acquisto,normale,520.0,630.0,575.0
2024,D218,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2024,D218,B2,B,abitazioni_di_tipo_economico,acquisto,normale,465.0,565.0,515.0
2024,D218,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2024,D218,E3,E,negozi,acquisto,normale,730.0,860.0,795.0
2024,D218,E3,E,negozi,affitto,normale,3.9,4.6,4.2
2024,D218,E3,E,uffici,acquisto,normale,705.0,805.0,755.0
2024,D218,E3,E,uffici,affitto,normale,3.0,3.6,3.3
2024,D218,E3,E,capannoni_tipici,acquisto,normale,350.0,450.0,400.0
2024,D218,E3,E,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2024,D218,E3,E,magazzini,acquisto,normale,300.0,340.0,320.0
2024,D218,E3,E,magazzini,affitto,normale,1.4,1.6,1.5
2024,D218,E3,E,laboratori,acquisto,normale,300.0,400.0,350.0
2024,D218,E3,E,laboratori,affitto,normale,1.6,1.8,1.7
2024,D218,E3,E,abitazioni_civili,acquisto,normale,570.0,680.0,625.0
2024,D218,E3,E,abitazioni_civili,affitto,normale,1.8,2.2,2.0
2024,D218,E3,E,abitazioni_di_tipo_economico,acquisto,normale,515.0,625.0,570.0
2024,D218,E3,E,abitazioni_di_tipo_economico,affitto,normale,1.7,2.0,1.9
2024,D218,E5,E,ville_e_villini,acquisto,normale,745.0,915.0,830.0
2024,D218,E5,E,ville_e_villini,affitto,normale,2.5,3.7,3.1
2024,D218,E5,E,negozi,acquisto,normale,810.0,910.0,860.0
2024,D218,E5,E,negozi,affitto,normale,4.2,5.1,4.7
2024,D218,E5,E,uffici,acquisto,normale,755.0,855.0,805.0
2024,D218,E5,E,uffici,affitto,normale,3.2,4.0,3.6
2024,D218,E5,E,capannoni_tipici,acquisto,normale,400.0,500.0,450.0
2024,D218,E5,E,capannoni_tipici,affitto,normale,2.2,2.5,2.4
2024,D218,E5,E,magazzini,acquisto,normale,350.0,400.0,375.0
2024,D218,E5,E,magazzini,affitto,normale,1.6,1.8,1.7
2024,D218,E5,E,laboratori,acquisto,normale,350.0,450.0,400.0
2024,D218,E5,E,laboratori,affitto,normale,1.8,2.0,1.9
2024,D218,E5,E,abitazioni_civili,acquisto,normale,650.0,720.0,685.0
2024,D218,E5,E,abitazioni_civili,affitto,normale,2.0,2.5,2.2
2024,D218,E5,E,abitazioni_di_tipo_economico,acquisto,normale,575.0,665.0,620.0
2024,D218,E5,E,abitazioni_di_tipo_economico,affitto,normale,1.8,2.0,1.9
2024,D218,R1,R,capannoni_tipici,acquisto,normale,300.0,350.0,325.0
2024,D218,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2024,D218,R1,R,laboratori,acquisto,normale,250.0,320.0,285.0
2024,D218,R1,R,laboratori,affitto,normale,0.0,0.0,
2024,D218,R1,R,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2024,D218,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2024,D218,R1,R,abitazioni_di_tipo_economico,acquisto,normale,435.0,545.0,490.0
2024,D218,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2026,D218,B2,B,ville_e_villini,acquisto,normale,575.0,715.0,645.0
2026,D218,B2,B,ville_e_villini,affitto,normale,1.95,2.3499999999999996,2.1
2026,D218,B2,B,negozi,acquisto,normale,675.0,805.0,740.0
2026,D218,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2026,D218,B2,B,uffici,acquisto,normale,620.0,745.0,682.5
2026,D218,B2,B,uffici,affitto,normale,2.8499999999999996,3.3499999999999996,3.1
2026,D218,B2,B,capannoni_tipici,acquisto,normale,350.0,400.0,375.0
2026,D218,B2,B,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2026,D218,B2,B,magazzini,acquisto,normale,265.0,325.0,295.0
2026,D218,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2026,D218,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2026,D218,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2026,D218,B2,B,abitazioni_civili,acquisto,normale,515.0,625.0,570.0
2026,D218,B2,B,abitazioni_civili,affitto,normale,1.75,2.05,1.9
2026,D218,B2,B,abitazioni_di_tipo_economico,acquisto,normale,460.0,555.0,507.5
2026,D218,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.85,1.7
2026,D218,E3,E,negozi,acquisto,normale,745.0,875.0,810.0
2026,D218,E3,E,negozi,affitto,normale,3.9,4.6,4.2
2026,D218,E3,E,uffici,acquisto,normale,725.0,825.0,775.0
2026,D218,E3,E,uffici,affitto,normale,3.05,3.6500000000000004,3.4
2026,D218,E3,E,capannoni_tipici,acquisto,normale,350.0,450.0,400.0
2026,D218,E3,E,capannoni_tipici,affitto,normale,2.0,2.3,2.1
2026,D218,E3,E,magazzini,acquisto,normale,305.0,347.5,326.2
2026,D218,E3,E,magazzini,affitto,normale,1.4,1.6,1.5
2026,D218,E3,E,laboratori,acquisto,normale,300.0,400.0,350.0
2026,D218,E3,E,laboratori,affitto,normale,1.6,1.8,1.7
2026,D218,E3,E,abitazioni_civili,acquisto,normale,565.0,675.0,620.0
2026,D218,E3,E,abitazioni_civili,affitto,normale,1.85,2.25,2.0
2026,D218,E3,E,abitazioni_di_tipo_economico,acquisto,normale,505.0,615.0,560.0
2026,D218,E3,E,abitazioni_di_tipo_economico,affitto,normale,1.75,2.05,1.9
2026,D218,E5,E,ville_e_villini,acquisto,normale,735.0,900.0,817.5
2026,D218,E5,E,ville_e_villini,affitto,normale,2.55,3.75,3.1
2026,D218,E5,E,negozi,acquisto,normale,825.0,930.0,877.5
2026,D218,E5,E,negozi,affitto,normale,4.2,5.15,4.7
2026,D218,E5,E,uffici,acquisto,normale,775.0,875.0,825.0
2026,D218,E5,E,uffici,affitto,normale,3.25,4.05,3.6
2026,D218,E5,E,capannoni_tipici,acquisto,normale,400.0,500.0,450.0
2026,D218,E5,E,capannoni_tipici,affitto,normale,2.2,2.5,2.4
2026,D218,E5,E,magazzini,acquisto,normale,357.5,407.5,382.5
2026,D218,E5,E,magazzini,affitto,normale,1.6,1.8,1.7
2026,D218,E5,E,laboratori,acquisto,normale,350.0,450.0,400.0
2026,D218,E5,E,laboratori,affitto,normale,1.8,2.0,1.9
2026,D218,E5,E,abitazioni_civili,acquisto,normale,645.0,715.0,680.0
2026,D218,E5,E,abitazioni_civili,affitto,normale,2.05,2.55,2.3
2026,D218,E5,E,abitazioni_di_tipo_economico,acquisto,normale,565.0,655.0,610.0
2026,D218,E5,E,abitazioni_di_tipo_economico,affitto,normale,1.85,2.05,1.9
2026,D218,R1,R,capannoni_tipici,acquisto,normale,300.0,350.0,325.0
2026,D218,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2026,D218,R1,R,laboratori,acquisto,normale,250.0,320.0,285.0
2026,D218,R1,R,laboratori,affitto,normale,0.0,0.0,
2026,D218,R1,R,abitazioni_civili,acquisto,normale,497.5,595.0,546.2
2026,D218,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2026,D218,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,535.0,482.5
2026,D218,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2005,D257,B1,B,negozi,acquisto,normale,615.0,730.0,672.5
2005,D257,B1,B,negozi,affitto,normale,4.1,4.85,4.5
2005,D257,B1,B,uffici,acquisto,normale,565.0,675.0,620.0
2005,D257,B1,B,uffici,affitto,normale,3.3,3.9499999999999997,3.6
2005,D257,B1,B,abitazioni_civili,acquisto,normale,495.0,580.0,537.5
2005,D257,B1,B,abitazioni_civili,affitto,normale,1.65,2.15,1.9
2005,D257,B1,B,abitazioni_di_tipo_economico,acquisto,normale,455.0,535.0,495.0
2005,D257,B1,B,abitazioni_di_tipo_economico,affitto,normale,1.5499999999999998,2.05,1.8
2005,D257,D1,D,ville_e_villini,acquisto,normale,465.0,570.0,517.5
2005,D257,D1,D,ville_e_villini,affitto,normale,1.5499999999999998,2.0999999999999996,1.8
2005,D257,D1,D,capannoni_tipici,acquisto,normale,160.0,210.0,185.0
2005,D257,D1,D,capannoni_tipici,affitto,normale,1.1,1.4,1.2
2005,D257,D1,D,abitazioni_civili,acquisto,normale,405.0,480.0,442.5
2005,D257,D1,D,abitazioni_civili,affitto,normale,1.35,1.8,1.6
2005,D257,D2,D,ville_e_villini,acquisto,normale,725.0,925.0,825.0
2005,D257,D2,D,ville_e_villini,affitto,normale,2.7,3.5,3.1
2005,D257,D2,D,negozi,acquisto,normale,770.0,895.0,832.5
2005,D257,D2,D,negozi,affitto,normale,5.15,5.949999999999999,5.5
2005,D257,D2,D,uffici,acquisto,normale,685.0,825.0,755.0
2005,D257,D2,D,uffici,affitto,normale,4.0,4.85,4.4
2005,D257,D2,D,capannoni_tipici,acquisto,normale,160.0,210.0,185.0
2005,D257,D2,D,capannoni_tipici,affitto,normale,1.1,1.4,1.2
2005,D257,D2,D,abitazioni_civili,acquisto,normale,630.0,810.0,720.0
2005,D257,D2,D,abitazioni_civili,affitto,normale,2.3499999999999996,3.05,2.7
2005,D257,D2,D,abitazioni_di_tipo_economico,acquisto,normale,480.0,610.0,545.0
2005,D257,D2,D,abitazioni_di_tipo_economico,affitto,normale,1.7999999999999998,2.3,2.0
2005,D257,D3,D,abitazioni_civili,acquisto,normale,305.0,365.0,335.0
2005,D257,D3,D,abitazioni_civili,affitto,normale,0.0,0.0,
2008,D257,B1,B,ville_e_villini,acquisto,normale,860.0,1030.0,945.0
2008,D257,B1,B,ville_e_villini,affitto,normale,3.2,3.9,3.5
2008,D257,B1,B,negozi,acquisto,normale,940.0,1105.0,1022.5
2008,D257,B1,B,negozi,affitto,normale,5.9,6.85,6.4
2008,D257,B1,B,uffici,acquisto,normale,870.0,1020.0,945.0
2008,D257,B1,B,uffici,affitto,normale,4.7,5.5,5.1
2008,D257,B1,B,magazzini,acquisto,normale,390.0,470.0,430.0
2008,D257,B1,B,magazzini,affitto,normale,2.0,2.4,2.2
2008,D257,B1,B,laboratori,acquisto,normale,455.0,530.0,492.5
2008,D257,B1,B,laboratori,affitto,normale,2.5,2.8499999999999996,2.7
2008,D257,B1,B,abitazioni_civili,acquisto,normale,725.0,850.0,787.5
2008,D257,B1,B,abitazioni_civili,affitto,normale,2.8499999999999996,3.3499999999999996,3.1
2008,D257,B1,B,abitazioni_di_tipo_economico,acquisto,normale,660.0,775.0,717.5
2008,D257,B1,B,abitazioni_di_tipo_economico,affitto,normale,2.6500000000000004,3.05,2.9
2008,D257,D1,D,ville_e_villini,acquisto,normale,770.0,880.0,825.0
2008,D257,D1,D,ville_e_villini,affitto,normale,3.05,3.5,3.3
2008,D257,D1,D,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2008,D257,D1,D,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2008,D257,D1,D,abitazioni_civili,acquisto,normale,670.0,770.0,720.0
2008,D257,D1,D,abitazioni_civili,affitto,normale,2.65,3.05,2.8
2008,D257,D1,D,abitazioni_di_tipo_economico,acquisto,normale,610.0,700.0,655.0
2008,D257,D1,D,abitazioni_di_tipo_economico,affitto,normale,2.4,2.75,2.6
2008,D257,D2,D,ville_e_villini,acquisto,normale,1045.0,1315.0,1180.0
2008,D257,D2,D,ville_e_villini,affitto,normale,3.9499999999999997,4.95,4.5
2008,D257,D2,D,negozi,acquisto,normale,1190.0,1495.0,1342.5
2008,D257,D2,D,negozi,affitto,normale,7.45,9.3,8.4
2008,D257,D2,D,uffici,acquisto,normale,1095.0,1370.0,1232.5
2008,D257,D2,D,uffici,affitto,normale,5.9,7.4,6.7
2008,D257,D2,D,capannoni_tipici,acquisto,normale,450.0,500.0,475.0
2008,D257,D2,D,capannoni_tipici,affitto,normale,2.6,2.9,2.8
2008,D257,D2,D,magazzini,acquisto,normale,490.0,620.0,555.0
2008,D257,D2,D,magazzini,affitto,normale,2.5,3.1,2.8
2008,D257,D2,D,laboratori,acquisto,normale,570.0,715.0,642.5
2008,D257,D2,D,laboratori,affitto,normale,3.1,3.9,3.5
2008,D257,D2,D,abitazioni_civili,acquisto,normale,915.0,1150.0,1032.5
2008,D257,D2,D,abitazioni_civili,affitto,normale,3.45,4.3,3.9
2008,D257,D2,D,abitazioni_di_tipo_economico,acquisto,normale,830.0,1045.0,937.5
2008,D257,D2,D,abitazioni_di_tipo_economico,affitto,normale,3.1,3.9499999999999997,3.5
2008,D257,D3,D,abitazioni_civili,acquisto,normale,475.0,550.0,512.5
2008,D257,D3,D,abitazioni_civili,affitto,normale,0.0,0.0,
2010,D257,B1,B,ville_e_villini,acquisto,normale,860.0,1050.0,955.0
2010,D257,B1,B,ville_e_villini,affitto,normale,3.2,3.9,3.5
2010,D257,B1,B,negozi,acquisto,normale,970.0,1150.0,1060.0
2010,D257,B1,B,negozi,affitto,normale,5.7,6.8,6.2
2010,D257,B1,B,uffici,acquisto,normale,900.0,1100.0,1000.0
2010,D257,B1,B,uffici,affitto,normale,4.5,5.4,5.0
2010,D257,B1,B,magazzini,acquisto,normale,390.0,470.0,430.0
2010,D257,B1,B,magazzini,affitto,normale,2.0,2.4,2.2
2010,D257,B1,B,laboratori,acquisto,normale,470.0,560.0,515.0
2010,D257,B1,B,laboratori,affitto,normale,2.4,2.8,2.6
2010,D257,B1,B,abitazioni_civili,acquisto,normale,750.0,900.0,825.0
2010,D257,B1,B,abitazioni_civili,affitto,normale,2.8,3.4,3.1
2010,D257,B1,B,abitazioni_di_tipo_economico,acquisto,normale,680.0,820.0,750.0
2010,D257,B1,B,abitazioni_di_tipo_economico,affitto,normale,2.6,3.1,2.9
2010,D257,D1,D,ville_e_villini,acquisto,normale,770.0,880.0,825.0
2010,D257,D1,D,ville_e_villini,affitto,normale,2.9,3.3,3.1
2010,D257,D1,D,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2010,D257,D1,D,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2010,D257,D1,D,abitazioni_civili,acquisto,normale,670.0,770.0,720.0
2010,D257,D1,D,abitazioni_civili,affitto,normale,2.5,2.9,2.7
2010,D257,D1,D,abitazioni_di_tipo_economico,acquisto,normale,610.0,700.0,655.0
2010,D257,D1,D,abitazioni_di_tipo_economico,affitto,normale,2.3,2.6,2.5
2010,D257,D2,D,ville_e_villini,acquisto,normale,1100.0,1400.0,1250.0
2010,D257,D2,D,ville_e_villini,affitto,normale,4.1,5.2,4.7
2010,D257,D2,D,negozi,acquisto,normale,1250.0,1550.0,1400.0
2010,D257,D2,D,negozi,affitto,normale,7.2,9.1,8.2
2010,D257,D2,D,uffici,acquisto,normale,1150.0,1450.0,1300.0
2010,D257,D2,D,uffici,affitto,normale,5.7,7.2,6.5
2010,D257,D2,D,capannoni_tipici,acquisto,normale,450.0,500.0,475.0
2010,D257,D2,D,capannoni_tipici,affitto,normale,2.6,2.9,2.8
2010,D257,D2,D,magazzini,acquisto,normale,490.0,620.0,555.0
2010,D257,D2,D,magazzini,affitto,normale,2.5,3.1,2.8
2010,D257,D2,D,laboratori,acquisto,normale,590.0,750.0,670.0
2010,D257,D2,D,laboratori,affitto,normale,3.0,3.8,3.4
2010,D257,D2,D,abitazioni_civili,acquisto,normale,950.0,1200.0,1075.0
2010,D257,D2,D,abitazioni_civili,affitto,normale,3.6,4.5,4.0
2010,D257,D2,D,abitazioni_di_tipo_economico,acquisto,normale,860.0,1100.0,980.0
2010,D257,D2,D,abitazioni_di_tipo_economico,affitto,normale,3.2,4.1,3.6
2010,D257,D3,D,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2010,D257,D3,D,abitazioni_civili,affitto,normale,0.0,0.0,
2012,D257,B1,B,ville_e_villini,acquisto,normale,860.0,1050.0,955.0
